step,event,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,contact_left_in_contact,contact_left_force,contact_right_in_contact,contact_right_force,image_file
356,5,0.0025423693004995584,0.021682072430849075,0.7153849005699158,-0.12543289363384247,-3.5328803062438965,-9.677063941955566,True,4.071247577667236,True,3.821934223175049,
357,5,0.004075066652148962,0.02497701905667782,1.1609803438186646,-0.1518748700618744,0.8726945519447327,-9.853572845458984,True,3.9286441802978516,True,4.043191909790039,
358,5,0.005225474946200848,0.014419921673834324,1.3924503326416016,-0.22572454810142517,-0.843796968460083,-9.652427673339844,True,4.047613143920898,True,3.9270875453948975,
359,5,0.0027298815548419952,0.01827985607087612,1.463234782218933,-0.15972791612148285,-2.800516366958618,-9.563810348510742,True,4.134824275970459,True,3.8036537170410156,
360,5,-0.0025749788619577885,0.013132618740200996,1.413512945175171,-0.3480388820171356,-4.010507106781006,-9.250594139099121,True,4.251056671142578,True,3.7577357292175293,images/step_0360.png
361,5,-0.0066457209177315235,0.009694765321910381,1.504012942314148,-0.50787353515625,-3.7410593032836914,-9.008814811706543,True,4.205735206604004,True,3.71357798576355,
362,5,-0.015667101368308067,0.010138747282326221,1.4210741519927979,-0.7524808049201965,-5.042728424072266,-8.523099899291992,True,4.290534973144531,True,3.6788454055786133,
363,5,-0.025564076378941536,0.008437665179371834,1.2255381345748901,-1.0526586771011353,-4.204830169677734,-8.183614730834961,True,4.241866588592529,True,3.7383384704589844,
364,5,-0.03037973865866661,0.008897277526557446,1.0980998277664185,-1.0613605976104736,-2.175199508666992,-8.242433547973633,True,4.127268314361572,True,3.8604085445404053,
365,5,-0.03303615003824234,0.00954259280115366,1.0108976364135742,-0.927120566368103,-0.8877859115600586,-8.431868553161621,True,4.047026634216309,True,3.93430233001709,
366,5,-0.035961661487817764,0.01050696149468422,0.9437191486358643,-0.7588436603546143,-0.0011841300874948502,-8.725712776184082,True,3.9906129837036133,True,3.9865882396698,
367,5,-0.03973136469721794,0.012567445635795593,0.8776310086250305,-0.5567495822906494,0.6612453460693359,-9.12344741821289,True,3.949702024459839,True,4.02605676651001,
368,5,-0.043225131928920746,0.015464774332940578,0.8131684064865112,-0.31391289830207825,1.2287702560424805,-9.636622428894043,True,3.9289681911468506,True,4.06865119934082,
369,5,-0.04498046264052391,0.020370665937662125,0.6680837273597717,-0.03665769100189209,1.6667883396148682,-10.21491813659668,True,3.9038033485412598,True,4.095529556274414,
370,5,-0.03489585220813751,0.030188756063580513,0.6686466932296753,0.4112784266471863,2.3166210651397705,-11.16316032409668,True,3.844191074371338,True,4.108569145202637,
371,5,-0.026547444984316826,0.0340774841606617,-0.1384776085615158,0.4905656576156616,2.2095916271209717,-11.271692276000977,True,3.8392484188079834,True,4.080392360687256,
372,5,0.015133223496377468,0.040713369846343994,-0.0582677498459816,1.01622474193573,2.801651954650879,-12.469550132751465,True,3.815911054611206,True,4.113952159881592,
373,5,0.033536020666360855,0.043754205107688904,-0.2431674599647522,0.6051773428916931,1.8038357496261597,-11.019465446472168,True,3.848909854888916,True,4.085536479949951,
374,5,0.045432351529598236,0.053224824368953705,-0.1207556203007698,0.39873790740966797,1.2116782665252686,-10.493621826171875,True,3.892566680908203,True,4.072686195373535,
375,5,0.05187515541911125,0.06167226284742355,-0.15326261520385742,0.24175330996513367,0.8016668558120728,-10.15769100189209,True,3.9315340518951416,True,4.045106410980225,
376,6,0.057059355080127716,0.06447619199752808,0.04459729790687561,0.12876226007938385,0.5698262453079224,-9.985198020935059,True,3.9435532093048096,True,4.022916316986084,
377,6,0.05862278863787651,0.062174875289201736,0.0476982407271862,0.031423166394233704,0.4029490351676941,-9.836631774902344,True,3.9600205421447754,True,4.013211250305176,
378,6,0.05956313759088516,0.05661811679601669,0.16209442913532257,-0.017327116802334785,0.31145766377449036,-9.792384147644043,True,3.963080883026123,True,4.008023738861084,
379,6,0.059337664395570755,0.05027893930673599,0.2547694146633148,-0.053025152534246445,0.2349245250225067,-9.751218795776367,True,3.971848487854004,True,4.006574630737305,
380,6,0.058637652546167374,0.044492971152067184,0.3468566834926605,-0.07367604970932007,0.18452464044094086,-9.735944747924805,True,3.9770917892456055,True,4.005556583404541,images/step_0380.png
381,6,0.05776826664805412,0.03941810876131058,0.45182499289512634,-0.0859023779630661,0.14927679300308228,-9.725166320800781,True,3.9843647480010986,True,4.007544040679932,
382,6,0.056859340518713,0.035119783133268356,0.5605226755142212,-0.09546925127506256,0.12595100700855255,-9.713545799255371,True,3.9916703701019287,True,4.010342121124268,
383,6,0.056147489696741104,0.03081713430583477,0.6638392806053162,-0.10700345039367676,0.11394494026899338,-9.699827194213867,True,3.9980030059814453,True,4.011246204376221,
384,6,0.055489033460617065,0.02644992433488369,0.7574247717857361,-0.11644651740789413,0.109034463763237,-9.690075874328613,True,4.002817630767822,True,4.013332366943359,
385,6,0.054046470671892166,0.02250608056783676,0.8218390345573425,-0.13508394360542297,0.10611066967248917,-9.637228012084961,True,4.00274658203125,True,4.016287803649902,
386,6,0.05228177830576897,0.018703974783420563,0.893799364566803,-0.14586885273456573,0.10995994508266449,-9.601296424865723,True,4.00678825378418,True,4.019832611083984,
387,6,0.049550216645002365,0.01574789732694626,0.9158156514167786,-0.16323629021644592,0.11722344160079956,-9.534133911132812,True,4.006999492645264,True,4.023762226104736,
388,6,0.04810759052634239,0.01242444384843111,0.9779345393180847,-0.1500626504421234,0.12538787722587585,-9.554404258728027,True,4.017818450927734,True,4.029086112976074,
389,6,0.04550283029675484,0.010968130081892014,0.9518311023712158,-0.1633697748184204,0.1331595778465271,-9.49671459197998,True,4.013658046722412,True,4.033203125,
390,6,0.04700556397438049,0.007556384429335594,1.0603550672531128,-0.12113132327795029,0.12680470943450928,-9.633332252502441,True,4.03564453125,True,4.041100978851318,
391,6,0.0405435636639595,0.00868199672549963,0.9493300914764404,-0.21009983122348785,0.1316571831703186,-9.297934532165527,True,4.0008111000061035,True,4.033657550811768,
392,6,0.04562355950474739,0.002873718971386552,1.1789146661758423,-0.05107199773192406,0.08329542726278305,-9.802164077758789,True,4.069435119628906,True,4.0476298332214355,
393,6,0.03201686963438988,0.005104011856019497,1.006531834602356,-0.38506877422332764,0.08577904850244522,-8.834813117980957,True,3.9798777103424072,True,4.033662796020508,
394,6,0.03990531712770462,0.001523869577795267,1.2078495025634766,-0.05950665473937988,-0.01155998557806015,-9.797967910766602,True,4.091546058654785,True,4.063388347625732,
395,6,0.028221935033798218,0.004355488810688257,0.9656842350959778,-0.4438352882862091,-0.08732587099075317,-8.753888130187988,True,3.9991683959960938,True,4.005089282989502,
396,6,0.04500960186123848,-0.006200254894793034,1.366521954536438,-0.027996167540550232,-0.16596323251724243,-10.129883766174316,True,4.103209972381592,True,4.0372514724731445,
397,6,0.014430062845349312,-0.0005609252257272601,1.161074161529541,-0.9066224098205566,-0.4751846492290497,-7.931517601013184,True,3.999042272567749,True,3.9817075729370117,
398,6,0.01928984560072422,0.006536782253533602,1.3950446844100952,-0.48328864574432373,-0.5715662837028503,-8.967726707458496,True,4.126692771911621,True,4.040229320526123,
399,6,-0.008157376199960709,0.011389688588678837,1.2981421947479248,-1.084335446357727,-1.109419345855713,-7.997292518615723,True,4.111267566680908,True,4.00242280960083,
400,6,-0.011959407478570938,0.013116964139044285,1.3459950685501099,-1.0679422616958618,-1.313340663909912,-8.277116775512695,True,4.174148082733154,True,3.999807357788086,images/step_0400.png
401,6,-0.022215450182557106,0.020975589752197266,1.3551620244979858,-1.2669309377670288,-1.738410472869873,-8.235145568847656,True,4.174838542938232,True,3.9556844234466553,
402,6,-0.029418082907795906,0.02413412369787693,1.4256469011306763,-1.5244656801223755,-2.0908608436584473,-8.166343688964844,True,4.226785182952881,True,3.957512378692627,
403,6,-0.04548563063144684,0.03480270504951477,1.4431853294372559,-1.8316802978515625,-2.5668208599090576,-8.138799667358398,True,4.238532543182373,True,3.9142305850982666,
404,6,-0.05596771836280823,0.040412697941064835,1.5854178667068481,-2.1661362648010254,-2.9086151123046875,-8.114742279052734,True,4.284502983093262,True,3.9101855754852295,
405,6,-0.08251786977052689,0.06038818508386612,1.4511903524398804,-2.605872869491577,-3.4133715629577637,-8.217596054077148,True,4.2974534034729,True,3.864961862564087,
406,6,-0.07227111607789993,0.06533500552177429,1.2750529050827026,-2.756201982498169,-3.297292709350586,-8.316581726074219,True,4.322597503662109,True,3.8681395053863525,
407,6,-0.008428863249719143,0.042558398097753525,1.1739624738693237,-1.8692102432250977,-2.1180989742279053,-8.914876937866211,True,4.279242038726807,True,3.9110543727874756,
408,6,0.044565483927726746,0.018571285530924797,1.0661869049072266,-1.6456079483032227,-2.0624337196350098,-9.856554985046387,True,4.264951229095459,True,3.9436089992523193,
409,6,0.08749302476644516,0.0053134639747440815,0.9535818099975586,-1.2231553792953491,-2.0198566913604736,-10.935943603515625,True,4.207779884338379,True,3.8840713500976562,
410,6,0.11837033182382584,-0.008482490666210651,0.8450785875320435,-0.7960278987884521,-1.9628310203552246,-11.801793098449707,True,4.164626598358154,True,3.844611883163452,
411,6,0.13367094099521637,-0.006286856718361378,0.7295301556587219,-0.3528711795806885,-1.8636529445648193,-12.482906341552734,True,4.112464904785156,True,3.8505592346191406,
412,6,0.14483259618282318,-0.011926927603781223,0.6311127543449402,-0.05997265875339508,-1.724083662033081,-12.775815963745117,True,4.090275764465332,True,3.8565759658813477,
413,6,0.14818917214870453,-0.003993150312453508,0.5332478880882263,0.2813144624233246,-1.4733288288116455,-13.0198392868042,True,4.060357570648193,True,3.8809120655059814,
414,6,0.15276962518692017,-0.0033391083125025034,0.4530026316642761,0.40267542004585266,-1.2189006805419922,-12.88645076751709,True,4.0397562980651855,True,3.9087650775909424,
415,6,0.14058999717235565,0.019207341596484184,-0.7770059704780579,0.5201240181922913,-0.9005138874053955,-12.737894058227539,True,3.9998998641967773,True,3.9303770065307617,
416,6,0.14941875636577606,0.022447125986218452,-0.9609768390655518,0.11759744584560394,0.8270167112350464,-12.765938758850098,True,3.898449182510376,True,4.010863780975342,
417,6,0.14582674205303192,0.03244950622320175,-0.5644971132278442,0.8150747418403625,0.6574020385742188,-11.838422775268555,True,3.8749165534973145,True,4.045238018035889,
418,6,0.14251939952373505,0.03527500107884407,-1.4047657251358032,1.219864845275879,-0.06156089901924133,-11.280926704406738,True,3.930194616317749,True,4.013832092285156,
419,6,0.1426975578069687,0.035306110978126526,-1.88640558719635,0.5258622169494629,1.7834526300430298,-10.298891067504883,True,3.840465784072876,True,4.1277337074279785,
420,6,0.14556775987148285,0.03285146877169609,-1.8406445980072021,1.119278907775879,2.435391664505005,-9.972506523132324,True,3.8068902492523193,True,4.206667423248291,images/step_0420.png
421,6,0.14233307540416718,0.0372660830616951,-1.7565269470214844,1.773627519607544,2.4994401931762695,-9.768141746520996,True,3.8172740936279297,True,4.233534336090088,
422,6,0.1407138705253601,0.038048867136240005,-1.5325510501861572,2.001417636871338,2.802058458328247,-9.579225540161133,True,3.8111512660980225,True,4.258230686187744,
423,6,0.1374664604663849,0.039223574101924896,-1.18073570728302,2.1980044841766357,3.1882834434509277,-9.315214157104492,True,3.8276009559631348,True,4.306277751922607,
424,6,0.11699149012565613,0.050108686089515686,-0.9790564775466919,2.3138601779937744,3.4785661697387695,-8.86506462097168,True,3.8722503185272217,True,4.39542293548584,
425,6,0.09126343578100204,0.06608705967664719,-0.7251401543617249,2.333195924758911,3.7844789028167725,-8.543007850646973,True,3.8469204902648926,True,4.389492511749268,
426,6,0.0664033442735672,0.08205366134643555,-0.4217185974121094,2.3277134895324707,3.900270938873291,-8.288297653198242,True,3.82570481300354,True,4.359608173370361,
427,6,0.04395397752523422,0.09219904243946075,-0.1770366132259369,2.2374167442321777,3.876131534576416,-8.130958557128906,True,3.8063976764678955,True,4.337709903717041,
428,6,0.018595436587929726,0.1070312038064003,-0.07338093966245651,2.105685234069824,3.8489086627960205,-8.115728378295898,True,3.803116798400879,True,4.317199230194092,
429,6,0.0037583839148283005,0.10980761796236038,0.06700310111045837,1.8969688415527344,3.8333206176757812,-8.193593978881836,True,3.808070421218872,True,4.308165550231934,
430,6,-0.003866989864036441,0.10632379353046417,0.22453191876411438,1.6907832622528076,3.690899133682251,-8.398725509643555,True,3.820748805999756,True,4.296018600463867,
431,6,-0.008300099521875381,0.1035764217376709,0.4250626266002655,1.496290922164917,3.4701483249664307,-8.631534576416016,True,3.8349597454071045,True,4.278167724609375,
432,6,-0.017543967813253403,0.1149001270532608,0.7938224077224731,1.3627943992614746,3.1519179344177246,-8.827777862548828,True,3.862011194229126,True,4.276566505432129,
433,6,-0.034121323376894,0.1244078278541565,1.2061620950698853,1.1994590759277344,2.6477627754211426,-8.809430122375488,True,3.9422030448913574,True,4.296341419219971,
434,6,-0.06747913360595703,0.15128907561302185,1.4502841234207153,1.1101436614990234,2.2047226428985596,-8.798063278198242,True,3.948209047317505,True,4.238337993621826,
435,6,-0.10255233198404312,0.1837977021932602,1.4770808219909668,1.014697551727295,1.8681988716125488,-8.829534530639648,True,3.9593050479888916,True,4.221835613250732,
436,6,-0.12042243778705597,0.20619308948516846,1.3347890377044678,0.9855021834373474,1.6060066223144531,-8.946983337402344,True,4.009274959564209,True,4.2216644287109375,
437,6,-0.10261911898851395,0.18017950654029846,1.371232032775879,0.9284665584564209,1.41788911819458,-9.1359281539917,True,4.033458709716797,True,4.202126979827881,
438,6,-0.09229473024606705,0.17196957767009735,1.2612100839614868,0.9816402196884155,1.333444595336914,-9.286880493164062,True,4.0262980461120605,True,4.17258358001709,
439,6,-0.06510401517152786,0.14605174958705902,1.2231732606887817,0.9832106828689575,1.2378060817718506,-9.474934577941895,True,4.057620048522949,True,4.178934574127197,
440,6,-0.03998972102999687,0.12274552881717682,1.429357647895813,0.9953291416168213,1.1998512744903564,-9.570043563842773,True,4.053578853607178,True,4.174482345581055,images/step_0440.png
441,6,-0.03914424777030945,0.12438710033893585,1.2855570316314697,0.9676510691642761,1.1404907703399658,-9.351524353027344,True,4.010737895965576,True,4.166106224060059,
442,6,-0.020435694605112076,0.10704224556684494,1.1157433986663818,0.9951016306877136,1.0470023155212402,-9.557275772094727,True,4.040159225463867,True,4.159235000610352,
443,6,0.011779546737670898,0.07048062980175018,1.2658344507217407,1.002307653427124,1.018401026725769,-9.793256759643555,True,4.07653284072876,True,4.168571472167969,
444,6,0.016689389944076538,0.06886997818946838,1.4472812414169312,1.0061508417129517,1.0126802921295166,-9.549891471862793,True,4.031630039215088,True,4.156250476837158,
445,6,0.003572226967662573,0.08577050268650055,1.1538705825805664,0.9642425775527954,0.9554566144943237,-9.27269458770752,True,4.007296085357666,True,4.160806655883789,
446,6,0.033856652677059174,0.04613328352570534,1.1164647340774536,0.9837254881858826,0.8176418542861938,-9.718425750732422,True,4.082812309265137,True,4.153834342956543,
447,6,0.054710905998945236,0.020425528287887573,1.185328483581543,1.0059642791748047,0.848918080329895,-9.771008491516113,True,4.066906452178955,True,4.142510890960693,
448,6,0.05846034362912178,0.01666901260614395,1.3113698959350586,1.0019073486328125,0.8568097352981567,-9.599342346191406,True,4.04977560043335,True,4.165585994720459,
449,6,0.05119532719254494,0.027567142620682716,1.1850255727767944,0.9758716821670532,0.810714602470398,-9.366534233093262,True,4.029702663421631,True,4.142475605010986,
450,6,0.06145988032221794,0.013655848801136017,1.1906757354736328,0.980790913105011,0.72907555103302,-9.555195808410645,True,4.067400932312012,True,4.14912223815918,
451,6,0.06625500321388245,0.007930497638881207,1.2313525676727295,0.9817935228347778,0.721421480178833,-9.523158073425293,True,4.055725574493408,True,4.141685962677002,
452,6,0.06421421468257904,0.010491455905139446,1.2843345403671265,0.9732126593589783,0.709295928478241,-9.42035961151123,True,4.053751468658447,True,4.148406505584717,
453,6,0.05866357684135437,0.0188785158097744,1.2548677921295166,0.9655826091766357,0.6776798367500305,-9.322586059570312,True,4.04779577255249,True,4.14300012588501,
454,6,0.058275047689676285,0.020863262936472893,1.265546441078186,0.969597339630127,0.6318168640136719,-9.358203887939453,True,4.060561180114746,True,4.1422295570373535,
455,6,0.05616466701030731,0.02469100058078766,1.3405816555023193,0.9684481620788574,0.6157957315444946,-9.319903373718262,True,4.058475017547607,True,4.140725135803223,
456,6,0.047835301607847214,0.037747304886579514,1.3672399520874023,0.963560938835144,0.6078271269798279,-9.191780090332031,True,4.049740791320801,True,4.138699531555176,
457,6,0.04047926142811775,0.0493544302880764,1.3316924571990967,0.9624227285385132,0.5771780014038086,-9.146361351013184,True,4.052456378936768,True,4.137351989746094,
458,6,0.039031732827425,0.05421045795083046,1.3875266313552856,0.9761909246444702,0.5363713502883911,-9.196115493774414,True,4.064797878265381,True,4.13578462600708,
459,6,0.032224107533693314,0.06734729558229446,1.4827189445495605,0.9791844487190247,0.5386520028114319,-9.097040176391602,True,4.0546488761901855,True,4.13332462310791,
460,6,0.02000456117093563,0.08667239546775818,1.4735294580459595,0.9654332399368286,0.5384666323661804,-8.949548721313477,True,4.046509742736816,True,4.1345038414001465,images/step_0460.png
461,6,0.013750349171459675,0.10030748695135117,1.4852899312973022,0.976923942565918,0.4907273054122925,-8.965677261352539,True,4.060037136077881,True,4.1325578689575195,
462,6,0.008369246497750282,0.11425822228193283,1.5791209936141968,0.9819753766059875,0.46844834089279175,-8.93058967590332,True,4.061583995819092,True,4.129642009735107,
463,6,-0.0027260626666247845,0.13660721480846405,1.6523760557174683,0.9627165794372559,0.47511669993400574,-8.780158996582031,True,4.050551414489746,True,4.129306793212891,
464,6,-0.01509296428412199,0.16129513084888458,1.6612826585769653,0.9358314275741577,0.460859477519989,-8.667176246643066,True,4.050942420959473,True,4.131791114807129,
465,6,-0.022683661431074142,0.18332518637180328,1.709484338760376,0.9202225208282471,0.4133387506008148,-8.639571189880371,True,4.061595916748047,True,4.127040863037109,
466,6,-0.030521679669618607,0.20865382254123688,1.8115315437316895,0.8773068189620972,0.39439111948013306,-8.541288375854492,True,4.058711051940918,True,4.124605178833008,
467,6,-0.041429344564676285,0.2392825186252594,1.8721333742141724,0.7864394783973694,0.40083417296409607,-8.377701759338379,True,4.054336071014404,True,4.128432750701904,
468,6,-0.04986373335123062,0.27031654119491577,1.9074993133544922,0.6823205947875977,0.380632221698761,-8.285041809082031,True,4.0604424476623535,True,4.128986835479736,
469,6,-0.053625863045454025,0.30157116055488586,1.983643651008606,0.5587613582611084,0.35345640778541565,-8.231241226196289,True,4.066611289978027,True,4.1234941482543945,
470,6,-0.05512724816799164,0.33584514260292053,1.977440357208252,0.3702787160873413,0.3662617802619934,-8.143961906433105,True,4.062760829925537,True,4.122053623199463,
471,6,-0.047086697071790695,0.3667241930961609,1.830278992652893,0.19479668140411377,0.3511662781238556,-8.191784858703613,True,4.06776762008667,True,4.11297607421875,
472,6,-0.022714581340551376,0.38945940136909485,1.6739073991775513,0.11474215984344482,0.2766922116279602,-8.394970893859863,True,4.068723678588867,True,4.090573787689209,
473,6,0.015268541872501373,0.39578619599342346,1.51653254032135,0.045879483222961426,0.23096221685409546,-8.604022979736328,True,4.086616039276123,True,4.088860511779785,
474,6,0.06532745808362961,0.3827422857284546,1.3673486709594727,0.0935525894165039,0.22460868954658508,-8.888629913330078,True,4.086885452270508,True,4.060521125793457,
475,6,0.12071447819471359,0.36136433482170105,1.225131869316101,0.3183544874191284,0.28986918926239014,-9.24311637878418,True,4.080144882202148,True,4.073807716369629,
476,6,0.1796661615371704,0.3370872139930725,1.0970584154129028,0.7606494426727295,0.3869069218635559,-9.63880443572998,True,4.0841169357299805,True,4.079119682312012,
477,6,0.23961614072322845,0.31174996495246887,0.9935944676399231,1.395340919494629,0.5032006502151489,-10.001582145690918,True,4.055434226989746,True,4.069025993347168,
478,6,0.2939196825027466,0.2967543601989746,0.6238518953323364,2.1937060356140137,0.6688008308410645,-10.239641189575195,True,4.026027679443359,True,4.062361717224121,
479,6,0.33600756525993347,0.2703559100627899,0.5361214280128479,3.691437244415283,0.7450769543647766,-10.37921142578125,True,3.991018533706665,True,4.064733505249023,
480,6,0.36663365364074707,0.19520296156406403,1.0160284042358398,4.370852947235107,0.7643550634384155,-10.266027450561523,True,4.09069299697876,True,4.144106388092041,images/step_0480.png
481,6,0.38097989559173584,0.2138412892818451,0.47674643993377686,3.5218753814697266,1.078691005706787,-10.195441246032715,True,3.9871301651000977,True,4.072053909301758,
482,6,0.39055752754211426,0.18888011574745178,0.14668318629264832,5.361444473266602,1.0667474269866943,-10.005725860595703,True,3.9578661918640137,True,4.0567731857299805,
483,6,0.3728554844856262,0.1310606598854065,-0.07899884879589081,6.2591400146484375,1.0837701559066772,-9.61431884765625,True,3.9371726512908936,True,4.108290195465088,
484,6,0.3546459972858429,0.006147853098809719,0.902637243270874,6.452925682067871,0.9282925128936768,-9.582467079162598,True,4.055104732513428,True,4.160654067993164,
485,6,0.3397822678089142,0.02632366307079792,0.4031374454498291,2.516573429107666,1.1968716382980347,-9.771414756774902,True,3.9665167331695557,True,4.090476989746094,
486,6,0.325986385345459,-0.015529254451394081,0.1452264040708542,4.314263820648193,1.0261112451553345,-9.629806518554688,True,3.9444351196289062,True,4.055822849273682,
487,6,0.30672597885131836,-0.08244921267032623,0.17127612233161926,4.847937107086182,0.9836601614952087,-9.624127388000488,True,3.9564568996429443,True,4.090460300445557,
488,6,0.2877563238143921,-0.14113131165504456,0.34575873613357544,4.155276298522949,0.9460662007331848,-9.785497665405273,True,3.980509042739868,True,4.095396518707275,
489,6,0.2745501399040222,-0.17748184502124786,0.5605844259262085,2.970733880996704,0.8396593332290649,-9.970664024353027,True,3.9744925498962402,True,4.070934295654297,
490,6,0.2695273458957672,-0.18301109969615936,0.7506552338600159,1.7389261722564697,0.6593365669250488,-10.151415824890137,True,3.989029884338379,True,4.059589385986328,
491,6,0.2733866572380066,-0.16651208698749542,0.7668807506561279,0.7032065391540527,0.4185742139816284,-10.323495864868164,True,4.01127290725708,True,4.0477070808410645,
492,6,0.28009358048439026,-0.14967074990272522,0.8001977205276489,0.7782524824142456,0.2868962585926056,-10.352996826171875,True,4.010000705718994,True,4.030197620391846,
493,6,0.28868377208709717,-0.1281825602054596,0.854986846446991,0.6988321542739868,0.18867209553718567,-10.395746231079102,True,4.016231060028076,True,4.0282440185546875,
494,6,0.3003227114677429,-0.10204067081212997,0.8608975410461426,0.47948431968688965,0.06040392071008682,-10.471752166748047,True,4.02667760848999,True,4.01719856262207,
495,6,0.31292423605918884,-0.07575082778930664,0.9291588664054871,0.6320517063140869,-0.001600637217052281,-10.483441352844238,True,4.0266571044921875,True,4.0122456550598145,
496,6,0.32970014214515686,-0.044159431010484695,0.9558131098747253,0.3362809419631958,-0.14367938041687012,-10.584075927734375,True,4.040010452270508,True,4.004560470581055,
497,6,0.3488982021808624,-0.011416924186050892,1.0125948190689087,0.4221820831298828,-0.2135339230298996,-10.613798141479492,True,4.043349742889404,True,3.9968159198760986,
498,6,0.3721914291381836,0.0245886892080307,1.0696799755096436,0.31745445728302,-0.31775322556495667,-10.678055763244629,True,4.054643154144287,True,3.9934258460998535,
499,6,0.4002489149570465,0.06275272369384766,1.1088354587554932,0.29595041275024414,-0.4077157974243164,-10.728240013122559,True,4.064416885375977,True,3.9870617389678955,
500,6,0.43203532695770264,0.10023137181997299,1.0539398193359375,0.46498095989227295,-0.4503568410873413,-10.724973678588867,True,4.071608066558838,True,3.987278461456299,images/step_0500.png
501,6,0.4625803232192993,0.12702594697475433,0.9714290499687195,1.2606782913208008,-0.3432575762271881,-10.528875350952148,True,4.064262390136719,True,3.988633394241333,
502,6,0.49416685104370117,0.13488221168518066,0.9318800568580627,1.8120765686035156,-0.3401106894016266,-10.31326675415039,True,4.054812431335449,True,3.980677366256714,
503,6,0.5316830277442932,0.10642314702272415,-1.680568814277649,1.9620559215545654,-0.4336816072463989,-10.067123413085938,True,4.082647800445557,True,3.96517276763916,
504,6,0.4138161838054657,0.015532557852566242,-0.41353461146354675,12.691205978393555,2.4822540283203125,-7.162652015686035,True,3.881598949432373,True,4.244489669799805,
505,6,0.4328257441520691,-0.005063923541456461,-0.4840966761112213,1.7679873704910278,-0.2206936478614807,-9.848003387451172,True,3.9996604919433594,True,3.9616124629974365,
506,6,0.43702399730682373,-0.01702885888516903,-0.4144464433193207,3.004335880279541,0.09336376190185547,-9.609189987182617,True,3.991868495941162,True,3.9757416248321533,
507,6,0.340007483959198,-0.06226344406604767,-0.7982280254364014,7.33254337310791,2.2985165119171143,-7.961117744445801,True,3.8470230102539062,True,4.191530704498291,
508,6,0.20781123638153076,-0.21100251376628876,-0.2666644752025604,7.132364273071289,1.210157871246338,-9.146708488464355,True,3.9500973224639893,True,4.155852317810059,
509,6,0.1447298228740692,-0.30694276094436646,0.3487086892127991,3.5517725944519043,-0.9516953825950623,-10.832347869873047,True,4.048507213592529,True,3.954538583755493,
510,6,0.12438012659549713,-0.33493438363075256,0.9751612544059753,1.0002273321151733,-2.076653480529785,-11.298638343811035,True,4.115825176239014,True,3.8665194511413574,
511,6,0.1474323570728302,-0.30641111731529236,1.1969640254974365,-1.7793569564819336,-2.874612331390381,-11.419405937194824,True,4.211465835571289,True,3.856358528137207,
512,6,0.178527370095253,-0.2577601671218872,1.2591893672943115,-2.4936928749084473,-3.2218129634857178,-11.384432792663574,True,4.218376636505127,True,3.7826387882232666,
513,6,0.21650034189224243,-0.21293134987354279,1.0083422660827637,-2.5039947032928467,-3.298886775970459,-11.3165283203125,True,4.22906494140625,True,3.804560661315918,
514,6,0.21456867456436157,-0.17141342163085938,1.2918392419815063,-0.15887069702148438,-2.142673969268799,-10.583985328674316,True,4.136245250701904,True,3.866334915161133,
515,6,0.24643395841121674,-0.12424839287996292,1.1750503778457642,-2.0831987857818604,-3.0076138973236084,-11.006826400756836,True,4.224884986877441,True,3.830843210220337,
516,6,0.2620277404785156,-0.08257695287466049,1.3568555116653442,-0.6261322498321533,-2.231442451477051,-10.578262329101562,True,4.154626846313477,True,3.865922689437866,
517,6,0.3034346401691437,-0.052519790828228,1.2727024555206299,-1.1825414896011353,-2.4698731899261475,-10.718441009521484,True,4.208547592163086,True,3.889346122741699,
518,6,0.3234015703201294,-0.04797462373971939,1.5185222625732422,0.6973006725311279,-1.3142811059951782,-10.048897743225098,True,4.1044745445251465,True,3.8920469284057617,
519,6,0.33108600974082947,-0.06218598783016205,-0.38002809882164,1.9860278367996216,-0.6460164785385132,-9.628254890441895,True,4.094454288482666,True,3.984098434448242,
520,6,0.324876070022583,-0.05170271545648575,-0.5380146503448486,3.011719226837158,-0.47730061411857605,-9.415999412536621,True,4.009402275085449,True,3.946227788925171,images/step_0520.png
521,6,0.26189562678337097,-0.04980652034282684,-0.8779584169387817,6.664952754974365,1.178396224975586,-8.466404914855957,True,3.9279685020446777,True,4.134863376617432,
522,6,0.11124610155820847,-0.1621144413948059,0.619524359703064,12.8468017578125,4.041769027709961,-6.819428443908691,True,3.7063727378845215,True,4.348328590393066,
523,6,0.07747533172369003,-0.18265175819396973,1.0589094161987305,3.0805678367614746,-0.27566325664520264,-9.130873680114746,True,4.0409393310546875,True,3.9846956729888916,
524,6,0.0929882749915123,-0.1802845597267151,1.9703704118728638,0.16846227645874023,-1.8111770153045654,-10.012948989868164,True,4.1223978996276855,True,3.8853793144226074,
525,6,0.17603132128715515,-0.15118743479251862,2.5712497234344482,-4.146085739135742,-4.367730617523193,-11.369028091430664,True,4.277917385101318,True,3.682708978652954,
526,6,0.21254345774650574,-0.15340439975261688,0.9305177330970764,-0.7234727144241333,-2.398857831954956,-10.355669975280762,True,4.14293098449707,True,3.7934391498565674,
527,6,0.22137044370174408,-0.17291106283664703,2.011570453643799,1.8385390043258667,-0.9029656052589417,-9.63224983215332,True,4.121042728424072,True,4.059586048126221,
